name,categories,rating,review_count,phone,address,city,state,postal_code,website,email,source,latitude,longitude,url,instagram,facebook,tiktok,youtube
AN López Landscaping,"general_contractor, point_of_interest, establishment",4.9,89,+1 708-417-1623,"7500 Elmhurst Rd, Des Plaines, IL 60018, United States",,,,https://anlopezslandscaping.com/,,google_places,42.0147708,-87.9376352,https://www.google.com/maps/place/?q=place_id:ChIJd2uWcUmxD4gRzW61mxi9x80,,,,
Perez Roofing & Masonry,"roofing_contractor, general_contractor, point_of_interest, establishment",4.9,60,+1 773-491-2968,"4926 S Damen Ave, Chicago, IL 60609, United States",,,,https://perezroofingmasonry.com/,%20perezroofingmasonry@gmail.com,google_places,41.8040398,-87.67481409999999,https://www.google.com/maps/place/?q=place_id:ChIJXX2NPmkvDogRycXY9u2Vv3A,https://www.instagram.com/perezroofingandmasonry/,https://www.facebook.com/perezroofingmasonry/,,
Van Drunen Roofing,"roofing_contractor, point_of_interest, establishment",5,45,+1 219-836-1788,"8709 Northcote Ave, Munster, IN 46321, United States",,,,http://vandrunenroofing.com/,vandrunenroofing@gmail.com,google_places,41.5553466,-87.4859397,https://www.google.com/maps/place/?q=place_id:ChIJ9xPlLAzgEYgR01wSWmH1gBQ,,https://www.facebook.com/vandrunenroofing,,
Loyola Roofing,"roofing_contractor, point_of_interest, establishment",4.4,9,+1 877-569-6524,"Lincoln Center, Oakbrook Terrace, IL 60181, United States",,,,http://loyolaroofing.com/home/,info@loyolaroofing.com,google_places,41.8466482,-87.98624029999999,https://www.google.com/maps/place/?q=place_id:ChIJ80o09VBMDogR0hZWB412KxI,https://www.instagram.com/wix,http://www.facebook.com/wix,,
Perez Landscaping,"general_contractor, point_of_interest, establishment",4.6,50,+1 847-687-3180,"235 E Council Trail, Arlington Heights, IL 60005, United States",,,,http://www.perezlandscapes.com/,faustinovazquez22@gmail.com,google_places,42.0539356,-87.9782355,https://www.google.com/maps/place/?q=place_id:ChIJ59LWirOwD4gRHse_a0hD6dc,,,,
A-Abel Roofing Inc.,"roofing_contractor, point_of_interest, establishment",4.7,135,+1 708-316-1433,"14529 Waverly Ave, Midlothian, IL 60445, United States",,,,https://aabelroofing.com/,aabelroofing@yahoo.com,google_places,41.6285108,-87.7102656,https://www.google.com/maps/place/?q=place_id:ChIJ8bEZKss9DogRNlrynOVZzfA,,https://facebook.com/579955222174492,,
KG Roofing & Construction Inc.,"roofing_contractor, general_contractor, point_of_interest, establishment",5,173,+1 708-205-2413,"13825 Kit Ln, Lemont, IL 60439, United States",,,,http://www.kgroofingchicago.com/,kgroofing1@yahoo.com,google_places,41.6528675,-87.956645,https://www.google.com/maps/place/?q=place_id:ChIJr0SmIMBDDogRzD5_U9j7aUw,https://www.instagram.com/kg_roofing1,https://www.facebook.com/profile.php,,https://www.youtube.com/channel/UC2LWYjmBMJPA-HB2wJTeJCQ
Excellence Landscaping,"general_contractor, point_of_interest, establishment",4.1,22,+1 708-259-1570,"15062 Archer Ave, Lockport, IL 60441, United States",,,,https://excellencelandscapes.com/,excellencebob@gmail.com,google_places,41.6122,-88.0418488,https://www.google.com/maps/place/?q=place_id:ChIJZ6Ejyg9dDogR5FiuuGqWOCo,,,,
Jim Melka Landscaping & Garden Center,"general_contractor, point_of_interest, store, establishment",4.6,182,+1 708-349-6989,"11606 179th St, Orland Park, IL 60467, United States",,,,http://www.jimmelkalandscaping.com/,gardencenter@jimmelka.com,google_places,41.5647606,-87.8984945,https://www.google.com/maps/place/?q=place_id:ChIJl2PGK2BqDogROmq02fdQ9_s,https://www.instagram.com/jimmelkagardencenter/,https://www.facebook.com/melkagardencenter,,https://www.youtube.com/channel/UCbL7-p-5Jx4T9-AhbVURIow
A-1 Roofing Company,"roofing_contractor, point_of_interest, establishment",3.8,24,+1 847-952-3600,"1425 Chase Ave, Elk Grove Village, IL 60007, United States",,,,http://www.a1roofing.com/,,google_places,42.0091848,-87.9667144,https://www.google.com/maps/place/?q=place_id:ChIJeWDGlw-xD4gR7QTKbR9UcJc,,https://www.facebook.com/tr,,
Wimmer Landscaping,"general_contractor, point_of_interest, establishment",5,51,+1 708-724-8384,"103 Frances St, Lockport, IL 60441, United States",,,,http://www.weedsstink.com/,,google_places,41.5809387,-88.0645294,https://www.google.com/maps/place/?q=place_id:ChIJn5zjWVpnDogRDr_2QLBozSo,,,,
Marcelo's Landscaping,"general_contractor, point_of_interest, establishment",5,1,+1 773-775-7909,"5340 N Mulligan Ave, Chicago, IL 60630, United States",,,,,,google_places,41.9786643,-87.78689179999999,https://www.google.com/maps/place/?q=place_id:ChIJAWrUFljJD4gRByWTWxMyRrM,,,,
Junior's Landscaping Inc,"general_contractor, point_of_interest, establishment",5,95,+1 630-415-7358,"831 Dennis Dr, Bensenville, IL 60106, United States",,,,http://www.juniorslandscaping06.com/homepage,,google_places,41.938353,-87.9377062,https://www.google.com/maps/place/?q=place_id:ChIJ__Rt2H6zD4gRyWUbLRvGk_w,,,,
Arts Landscaping & Maintenance LLC,"general_contractor, point_of_interest, establishment",5,112,+1 773-900-8738,"3146 W 59th St, Chicago, IL 60629, United States",,,,http://artsmaintenance.com/,info@artsmaintenance.com,google_places,41.7864312,-87.7028016,https://www.google.com/maps/place/?q=place_id:ChIJZ6gyZgB270YR9VuRzK17cAk,,,,
GM landscaping and snow removal,"general_contractor, point_of_interest, establishment",4.4,14,+1 630-398-2098,"307 Fairmont Ave, Lockport, IL 60441, United States",,,,https://gmlandscaping.cc/,gmlandscaping86@yahoo.com,google_places,41.5615894,-88.0627887,https://www.google.com/maps/place/?q=place_id:ChIJ--ZGxztnDogR1gfioZt2lLI,,,,
Jackson Landscaping Inc. | Landscaping & Stoneworks,"general_contractor, point_of_interest, establishment",,,+1 847-922-0854,"105 Revere Dr STE B, Northbrook, IL 60062, United States",,,,http://www.jacksonlandscapinginc.com/,info@jacksonlandscapinginc.com,google_places,42.1499304,-87.80328159999999,https://www.google.com/maps/place/?q=place_id:ChIJSyxNoTvBD4gRr8EHLdsiWy4,,https://www.facebook.com/tr,,
Lucas Landscaping and Design Co.,"general_contractor, point_of_interest, establishment",4.6,69,+1 847-997-4424,"21457 Milwaukee Ave, Deerfield, IL 60015, United States",,,,http://www.lucaslandscapedesign.com/,user@domain.com,google_places,42.1743734,-87.9232293,https://www.google.com/maps/place/?q=place_id:ChIJC4MXmYi-D4gRWum5qsmzSNM,http://instagram.com/squarespace,http://www.facebook.com/2008/fbml,,
A Moises Landscaping,"general_contractor, point_of_interest, establishment",4,12,+1 847-529-3624,"1438 S Plum Grove Rd, Schaumburg, IL 60193, United States",,,,,,google_places,42.0006812,-88.06091219999999,https://www.google.com/maps/place/?q=place_id:ChIJMyc3m5KuD4gRdksffNSjGh8,,,,
Cut Right Landscape - Commercial Snow Removal,"general_contractor, point_of_interest, establishment",4.9,58,+1 630-296-4277,"670 Vandustrial Dr # 2, Westmont, IL 60559, United States",,,,http://cutrightlandscape.com/,,google_places,41.7756486,-87.9833032,https://www.google.com/maps/place/?q=place_id:ChIJV_RBeN9RDogR7thvnBY9hFs,https://www.instagram.com/cutrightlandscaping,https://www.facebook.com/1039105672797106,,
Complete Landscaping,"general_contractor, point_of_interest, establishment",4.8,19,+1 630-773-9080,"1546 W Thorndale Ave #1133, Itasca, IL 60143, United States",,,,http://completelandscapingitasca.com/,,google_places,41.9821119,-88.03937930000001,https://www.google.com/maps/place/?q=place_id:ChIJd5nJ6XeuD4gRwonrJYTX7NU,,,,
Lotus Landscaping & Design,"general_contractor, point_of_interest, establishment",5,123,+1 847-305-1539,"3400 W Stonegate Blvd Suite 101, Arlington Heights, IL 60005, United States",,,,http://www.lotuslandscapingllc.com/,,google_places,42.0901308,-88.0242325,https://www.google.com/maps/place/?q=place_id:ChIJL8gP1evPD4gRzz59AMk-ITw,https://www.instagram.com/lotuslandscapinginc/,https://www.facebook.com/lotuslandscapinginc/,,
Apex Landscaping Inc,"general_contractor, point_of_interest, establishment",4.5,94,+1 847-847-1505,"24414 N Old McHenry Rd, Lake Zurich, IL 60047, United States",,,,https://apexlandscaping.com/,info@apexlandscaping.com,google_places,42.2169581,-88.05464289999999,https://www.google.com/maps/place/?q=place_id:ChIJf9ZEKXmiD4gRfOxGTKU4-dE,https://www.instagram.com/apexlandscaping.inc/,https://www.facebook.com/landapex,,https://www.youtube.com/embed/id3A1uMRbJ0
Nature's Perspective Landscaping,"general_contractor, point_of_interest, establishment",4.7,52,+1 847-475-7917,"2000 Greenleaf St, Evanston, IL 60202, United States",,,,http://www.naturesperspective.com/,in%66o@%6E%61%74uresper%73pect%69v%65.com,google_places,42.0373448,-87.70156569999999,https://www.google.com/maps/place/?q=place_id:ChIJndayxuDPD4gRHJRxcjcL9do,https://www.instagram.com/naturesperspectivelandscaping/,https://www.facebook.com/pages/Natures-Perspective-Landscaping/200451033304033,,https://www.youtube.com/user/naturesperspective
Dean's Pools & Landscaping Inc,"general_contractor, point_of_interest, establishment",4.8,231,+1 219-864-9078,"238 Kennedy Ave, Schererville, IN 46375, United States",,,,http://www.deanslandscaping.com/,,google_places,41.5178914,-87.46226209999999,https://www.google.com/maps/place/?q=place_id:ChIJMTIwcjThEYgRLkBM8qaNZUk,,,,https://www.youtube.com/embed/JaRfbsKlmmU
Z.Balderas Landscaping & Snow Removal,"general_contractor, point_of_interest, establishment",5,6,+1 224-305-2230,"103 Debra Ln, Wheeling, IL 60090, United States",,,,http://www.balderaslandscaping.com/,zef@balderaslandscaping.com l  z.balderas1@gmail.com,google_places,42.117251,-87.91327,https://www.google.com/maps/place/?q=place_id:ChIJUUFNsj-5D4gRLtTqy1yMOE0,,https://www.facebook.com/zbalderas.landscaping,,
Sanchez Landscaping,"park, general_contractor, point_of_interest, establishment",2.8,23,+1 630-699-8348,"15411 129th St, Lemont, IL 60439, United States",,,,http://www.sanchezjrlandscaping.com/,,google_places,41.6534011,-87.99520509999999,https://www.google.com/maps/place/?q=place_id:ChIJgxyvLUNDDogRSGiFZSbN2O0,,https://www.facebook.com/profile.php,,
Salcedo's Landscaping Inc,"general_contractor, point_of_interest, establishment",5,6,+1 630-666-9180,"258 Blackberry Dr, Bolingbrook, IL 60440, United States",,,,,,google_places,41.6920311,-88.09914189999999,https://www.google.com/maps/place/?q=place_id:ChIJ03T5yO5ZDogRjyv47-otsZ0,,,,
All Cuts Landscaping,"general_contractor, point_of_interest, establishment",4.5,8,+1 630-963-7002,"3385 Hillside Ct, Woodridge, IL 60517, United States",,,,,,google_places,41.7635104,-88.0631109,https://www.google.com/maps/place/?q=place_id:ChIJA0ln2JJQDogRH8umWV6BQQk,,,,
Streamline Landscaping,"general_contractor, point_of_interest, establishment",4.6,51,+1 708-296-4081,"211 S Oakwood Ave, Willow Springs, IL 60480, United States",,,,http://streamlinelandscapinginc.com/,,google_places,41.7346394,-87.86840169999999,https://www.google.com/maps/place/?q=place_id:ChIJGTvdQeRHDogRQzptDeQc25s,,https://www.facebook.com/pages/Streamline-Landscaping-Inc/84216081177,,https://www.youtube.com/user/jasonbuege1
Timber Crest Landscaping,"general_contractor, point_of_interest, establishment",4.7,36,+1 708-331-4130,"16950 Parkside Ave, South Holland, IL 60473, United States",,,,http://www.timbercrestlandscaping.com/,,google_places,41.5868237,-87.60301059999999,https://www.google.com/maps/place/?q=place_id:ChIJ7VwfYiYiDogR7cM3lbP27a0,,,,
VandJ Landscaping & Services Inc,"general_contractor, point_of_interest, store, establishment",4.2,55,+1 847-423-8868,"9110 Terminal Ave, Skokie, IL 60077, United States",,,,https://www.vandjlandscape.com/,peter@vandjlandscape.com,google_places,42.0464707,-87.75523779999999,https://www.google.com/maps/place/?q=place_id:ChIJ8Q2B32fPD4gR0UT3BOBG-xI,https://instagram.com/vandjlandscape,https://facebook.com/65574390641,,
"Straightline Landscaping & Lawn Maintenance, LTD.","general_contractor, point_of_interest, establishment",4.6,49,+1 708-564-4354,"15836 Annico Dr #1a, Homer Glen, IL 60491, United States",,,,https://www.straightlinelandscaping.com/,,google_places,41.6006331,-87.9364437,https://www.google.com/maps/place/?q=place_id:ChIJ67glbR9CDogRUbWSwquuJoA,,https://facebook.com/115429995274915,,
Vega’s Landscaping Inc,"general_contractor, point_of_interest, establishment",4.5,106,+1 847-537-0525,"306 E Wayne Pl, Wheeling, IL 60090, United States",,,,http://www.vegaslandscapinginc.com/,info@vegaslandscapinginc.com,google_places,42.1333066,-87.93045459999999,https://www.google.com/maps/place/?q=place_id:ChIJj1PThFa5D4gRwlstnVsPFeI,https://www.instagram.com/instagram.com/vegaslandscapinginc/,https://www.facebook.com/1616095718619168,,
Evanston Landscaping LLC,"general_contractor, point_of_interest, store, establishment",4.7,34,+1 847-641-0595,"1243 Pitner Ave, Evanston, IL 60202, United States",,,,https://evanstonlandscaping.com/,contact@evanstonlandscaping.com,google_places,42.04076999999999,-87.70493599999999,https://www.google.com/maps/place/?q=place_id:ChIJWxtW52NkbaURjaudKiTA6Lk,,,,
Opportunity Landscaping,"general_contractor, point_of_interest, establishment",4.8,40,+1 708-285-3306,"20394 Bluestem Pkwy, Lynwood, IL 60411, United States",,,,https://opportunitylandscaping.us/,,google_places,41.5247146,-87.5669703,https://www.google.com/maps/place/?q=place_id:ChIJIcjGbjYfDogRn2G12uUd-k0,https://www.instagram.com/opportunitylandscaping_/,https://www.facebook.com/search/top,,
ROSAS LANDSCAPING CORP,"general_contractor, point_of_interest, establishment",4.8,67,+1 630-873-0779,"203 Yorktown Mall Dr, Lombard, IL 60148, United States",,,,https://www.rosaslandscaping.com/,info@rosascorporation.org,google_places,41.8395319,-88.0071366,https://www.google.com/maps/place/?q=place_id:ChIJRfNEbuFTDogRNEreTU_DM60,https://www.instagram.com/wix,https://www.facebook.com/wix,,
Midwest Landscaping Design & Tree Service Inc.,"general_contractor, point_of_interest, establishment",4.3,43,+1 630-964-2700,"7121 Dunham Rd, Downers Grove, IL 60516, United States",,,,http://midwestlandscapinginc.com/,,google_places,41.7572367,-88.0126633,https://www.google.com/maps/place/?q=place_id:ChIJAwmy8h1QDogRk7iKZ7r9Yxs,,https://www.facebook.com/Midwestlandscapedownersgrove/,,
DuBois Landscaping LLC,"general_contractor, point_of_interest, establishment",5,60,+1 815-274-8366,"12649 W 159th St, Homer Glen, IL 60491, United States",,,,http://duboislandscapingusa.com/,sales@duboislandscapingusa.com,google_places,41.5996578,-87.9266164,https://www.google.com/maps/place/?q=place_id:ChIJZRqLi1ZdDogRv_Dg6eNHu7I,,https://www.facebook.com/DuBoisLandscapes/,,
Camphouse Country Landscaping,"general_contractor, point_of_interest, establishment",4.3,62,+1 708-828-0752,"8509 Golfview Dr, Orland Park, IL 60462, United States",,,,https://camphousecountrylandscaping.com/,info@camphousecountrylandscaping.com,google_places,41.625812,-87.8272271,https://www.google.com/maps/place/?q=place_id:ChIJPUBDMg8_DogRC7JRUl2GBI0,https://www.instagram.com/camphousecountrylandscaping/,https://www.facebook.com/camphousecountrylandscaping/,,
JG Landscaping Services & Snow Removal Inc,"general_contractor, point_of_interest, establishment",4.8,29,+1 708-513-7106,"9128 47th St, Brookfield, IL 60513, United States",,,,http://jglandscapingservices.com/,jglandscapingservices2013@gmail.com,google_places,41.805726,-87.8504548,https://www.google.com/maps/place/?q=place_id:ChIJ-zsguIA2DogRxeENcoms8w4,https://www.instagram.com/jglandscapinginc/,https://www.facebook.com/JgLandscapingInc/,,
"Perfect Turf Landscaping & Co, Inc","general_contractor, point_of_interest, establishment",4.7,12,+1 847-318-0943,"1692 S River Rd, Des Plaines, IL 60018, United States",,,,http://perfectturflandscape.com/,eben@eyebytes.com,google_places,42.0228058,-87.8763359,https://www.google.com/maps/place/?q=place_id:ChIJ62mPx7W3D4gRUyjYgY_MzJ8,,,,
SELVIN'S LANDSCAPING | DESIGN & BUILD CO.,"general_contractor, point_of_interest, establishment",4.8,169,+1 630-999-0491,"991 W Lake St, Addison, IL 60101, United States",,,,http://www.selvinslandscaping.com/,,google_places,41.9426978,-88.0142544,https://www.google.com/maps/place/?q=place_id:ChIJ80u2RcmtD4gRQrDW6dY_o-Y,,,,
Bigfoot Pest Control,"point_of_interest, establishment",4.9,185,+1 847-891-8852,"6N405 Baker Dr, Itasca, IL 60143, United States",,,,https://bigfootpestcontrol.com/,bigfootpest@gmail.com,google_places,41.9707521,-88.0361271,https://www.google.com/maps/place/?q=place_id:ChIJhZST_kKrD4gRzVp1ZdYRiDA,https://www.instagram.com/bigfootpestcontrol/,https://www.facebook.com/BigfootPC/,,https://www.youtube.com/embed/4B6yKkDfJEA
Greenix Pest Control,"point_of_interest, establishment",4.8,1065,+1 224-699-3883,"5420 Newport Dr Suite 48, Rolling Meadows, IL 60008, United States",,,,https://www.greenixpc.com/service-areas/illinois/rolling-meadows?utm_source=gbp&utm_medium=organic&utm_campaign=Rolling-Meadows,icon-google@2x.png,google_places,42.0564913,-88.01520090000001,https://www.google.com/maps/place/?q=place_id:ChIJx8fLkz6vD4gRW0-twzttaT8,,,,https://www.youtube.com/embed/TN4bvaqfb_M
"Jimenez & Sons Landscaping, Inc.","general_contractor, point_of_interest, establishment",4.3,33,+1 708-301-9640,"16057 S Parker Rd, Homer Glen, IL 60491, United States",,,,https://www.jimenezandsonslandscaping.com/,info@jimenezandsonslandscaping.com,google_places,41.596154,-87.9482017,https://www.google.com/maps/place/?q=place_id:ChIJ-fI1bBFCDogRpHKX7gwyF1E,,,,
All American Landscaping,"general_contractor, point_of_interest, establishment",4.5,51,+1 630-202-1312,"631 E Wildwood Ave Unit B, Villa Park, IL 60181, United States",,,,https://aalandscaping.net/,,google_places,41.8877943,-87.962918,https://www.google.com/maps/place/?q=place_id:ChIJ1YyZwk1MDogRzA9N0QgwFgU,,,,
